book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7380,138683,138683,4595372,54,143036432,9780143036430.0,C.J. Sansom,2004.0,Dark Fire,"Dark Fire (Matthew Shardlake, #2)",en-US,4.24,11927,15152,924,42,217,2063,6581,6249,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7407,11031,11031,1248065,103,156029588,9780156029580.0,"Arturo Pérez-Reverte, Margaret Jull Costa",1990.0,La tabla de Flandes,The Flanders Panel,en-CA,3.8,11868,14855,745,258,1074,3854,5874,3795,https://images.gr-assets.com/books/1328874807m/11031.jpg,https://images.gr-assets.com/books/1328874807s/11031.jpg
7413,22471294,22471294,41912642,22,,,Alessandra Torre,2014.0,Black Lies,Black Lies,eng,4.32,18741,22823,3805,351,692,2697,6579,12504,https://images.gr-assets.com/books/1407450110m/22471294.jpg,https://images.gr-assets.com/books/1407450110s/22471294.jpg
7414,351648,351648,1361691,48,61128856,9780061128850.0,Laura Lippman,2007.0,What The Dead Know,What the Dead Know,en-US,3.54,14404,17182,2066,353,1568,6131,6754,2376,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7424,23602561,23602561,44367493,39,1101874996,9781101875000.0,Don Winslow,2015.0,The Cartel,The Cartel,eng,4.28,9270,12819,1349,119,352,1490,4658,6200,https://images.gr-assets.com/books/1429552939m/23602561.jpg,https://images.gr-assets.com/books/1429552939s/23602561.jpg
7426,13062,13062,990633,36,446695696,9780446695700.0,Carl Hiaasen,1989.0,Skin Tight,"Skin Tight (Mick Stranahan, #1)",en-US,3.96,13039,14239,569,81,426,3413,6443,3876,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7427,3750,3750,1387985,117,142002062,9780142002060.0,Ian Fleming,1955.0,Moonraker,"Moonraker (James Bond, #3)",eng,3.7,12016,14685,905,97,921,5041,5820,2806,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7435,15813668,15813668,21539864,14,1250014409,9781250014400.0,Darynda Jones,2013.0,Fifth Grave Past the Light,"Fifth Grave Past the Light (Charley Davidson, #5)",eng,4.49,21286,24287,2410,63,230,1923,7666,14405,https://images.gr-assets.com/books/1355718001m/15813668.jpg,https://images.gr-assets.com/books/1355718001s/15813668.jpg
7436,416580,416580,1892181,72,312957572,9780312957580.0,Wilbur Smith,1995.0,The Seventh Scroll,"The Seventh Scroll (Ancient Egypt, #2)",en-US,4.1,11501,13284,452,127,531,2387,5065,5174,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7439,820480,820480,2831944,46,1405092726,9781405092720.0,C.J. Sansom,2008.0,Revelation,"Revelation (Matthew Shardlake, #4)",eng,4.32,11868,14266,752,48,209,1613,5696,6700,https://images.gr-assets.com/books/1327170369m/820480.jpg,https://images.gr-assets.com/books/1327170369s/820480.jpg
7456,40710,40710,3245625,22,1416505415,9781416505420.0,Brad Thor,2005.0,Blowback,"Blowback (Scot Harvath, #4)",eng,4.17,11410,13098,363,91,330,2153,5177,5347,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7463,15157,15157,2204735,76,446608890,9780446608890.0,David Baldacci,1999.0,Saving Faith,Saving Faith,eng,3.82,13377,15113,618,154,771,4301,6283,3604,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7466,136641,136641,1125436,47,765349655,9780765349650.0,Douglas Preston,2005.0,Tyrannosaur Canyon,Tyrannosaur Canyon (Wyman Ford #1),eng,3.78,13452,14590,588,212,894,4281,5674,3529,https://images.gr-assets.com/books/1419207931m/136641.jpg,https://images.gr-assets.com/books/1419207931s/136641.jpg
7467,28016509,28016509,48027180,63,425285049,9780425285050.0,J.P. Delaney,2017.0,The Girl Before,The Girl Before,eng,3.7,23500,34415,4477,829,2691,9883,13716,7296,https://images.gr-assets.com/books/1485972587m/28016509.jpg,https://images.gr-assets.com/books/1485972587s/28016509.jpg
7470,4961959,4961959,6793325,3,345506391,9780345506400.0,"Jim Butcher, Mark Powers, Ardian Syaf",2009.0,Jim Butcher's the Dresden Files: Storm Front,"The Dresden Files:  Storm Front, Volume 1-  The Gathering Storm",eng,4.36,11953,11977,201,57,204,1451,3908,6357,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7471,13064,13064,2160020,24,446695718,9780446695720.0,Carl Hiaasen,1986.0,Tourist Season,Tourist Season,en-US,3.95,13850,14739,619,110,538,3478,6486,4127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7474,16071767,16071767,23590922,46,345539478,9780345539470.0,Karin Slaughter,2013.0,Unseen,"Unseen (Will Trent, #7)",eng,4.17,12277,16051,1226,113,392,2532,6612,6402,https://images.gr-assets.com/books/1361517437m/16071767.jpg,https://images.gr-assets.com/books/1361517437s/16071767.jpg
7477,390305,390305,280213,63,778322335,9780778322340.0,Alex Kava,2000.0,A Perfect Evil,"A Perfect Evil (Maggie O'Dell, #1)",eng,4.02,13542,14595,564,226,513,3075,5706,5075,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7482,22367526,22367526,41777804,30,399169520,9780399169530.0,M.O. Walsh,2015.0,My Sunshine Away,My Sunshine Away,eng,3.6,11118,13135,1810,350,1262,4050,5109,2364,https://images.gr-assets.com/books/1412528921m/22367526.jpg,https://images.gr-assets.com/books/1412528921s/22367526.jpg
7483,370057,370057,360032,18,1414310587,9781414310590.0,Dee Henderson,2001.0,The Truth Seeker (O'Malley #3),The Truth Seeker (O'Malley #3),,4.39,13796,14433,284,72,233,1735,4364,8029,https://images.gr-assets.com/books/1406514043m/370057.jpg,https://images.gr-assets.com/books/1406514043s/370057.jpg
7492,268275,268275,2644082,59,743466772,9780743466780.0,Sandra Brown,2005.0,Chill Factor,Chill Factor,en-US,3.95,13255,15092,974,147,647,3606,6119,4573,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7494,17726978,17726978,24662751,12,1483911896,9781483911890.0,Mark  Edwards,2013.0,,The Magpies,eng,3.8,6663,14902,1189,455,1174,3560,5385,4328,https://images.gr-assets.com/books/1364934901m/17726978.jpg,https://images.gr-assets.com/books/1364934901s/17726978.jpg
7508,6606456,6606456,6800379,29,345471016,9780345471020.0,Nancy Pickard,2010.0,The Scent of Rain and Lightning,The Scent of Rain and Lightning,eng,3.79,14423,15925,2098,201,903,4337,7048,3436,https://images.gr-assets.com/books/1320509039m/6606456.jpg,https://images.gr-assets.com/books/1320509039s/6606456.jpg
7509,361081,361081,6841892,47,553276328,9780553276330.0,"Clive Cussler, Michael Pritchard",1983.0,Pacific Vortex!,"Pacific Vortex! (Dirk Pitt, #1)",eng,3.76,14476,15512,491,220,913,4951,5693,3735,https://images.gr-assets.com/books/1269478239m/361081.jpg,https://images.gr-assets.com/books/1269478239s/361081.jpg
7512,238137,238137,2881814,56,749934417,9780749934420.0,J.D. Robb,2002.0,Purity in Death,"Purity in Death (In Death, #15)",eng,4.33,16947,19962,568,30,198,2677,7394,9663,https://images.gr-assets.com/books/1305124004m/238137.jpg,https://images.gr-assets.com/books/1305124004s/238137.jpg
7520,332348,332348,1214929,28,385340117,9780385340110.0,Michelle Richmond,2006.0,The Year of Fog,The Year of Fog,,3.46,12248,13257,2229,375,1625,4774,4499,1984,https://images.gr-assets.com/books/1320513174m/332348.jpg,https://images.gr-assets.com/books/1320513174s/332348.jpg
7525,7189177,7189177,16979391,56,1439102392,9781439102400.0,Kathy Reichs,2010.0,Spider Bones,"Spider Bones (Temperance Brennan, #13)",eng,3.9,15403,18197,1196,182,881,4716,7139,5279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7527,23602504,23602504,26659491,62,385354193,9780385354200.0,"Jo Nesbø, Neil Smith",2014.0,Blod på snø,"Blood on Snow (Blood on Snow, #1)",eng,3.5,9370,13939,1597,371,1528,4993,4788,2259,https://images.gr-assets.com/books/1422370944m/23602504.jpg,https://images.gr-assets.com/books/1422370944s/23602504.jpg
7528,13282015,13282015,18486388,15,1468139339,9781468139330.0,Elisabeth Naughton,2011.0,Wait for Me,"Wait for Me (Against All Odds, #1)",eng,3.98,12572,16174,1409,268,783,3171,6659,5293,https://images.gr-assets.com/books/1344212446m/13282015.jpg,https://images.gr-assets.com/books/1344212446s/13282015.jpg
7530,16066586,19155234,21857831,17,,,Natasha Preston,2014.0,,"The Cellar (The Cellar, #1)",eng,3.94,8103,16424,1977,529,1197,3211,5261,6226,https://images.gr-assets.com/books/1349350056m/16066586.jpg,https://images.gr-assets.com/books/1349350056s/16066586.jpg
7534,8492,8492,63709,18,1581345267,9781581345260.0,Frank E. Peretti,1992.0,Prophet,Prophet,en-US,3.92,11708,12324,243,230,723,3016,4130,4225,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7544,5055,5055,879303,95,451211472,9780451211480.0,Ken Follett,1991.0,Night over Water,Night Over Water,eng,3.78,12329,14769,718,148,799,4455,6174,3193,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7549,380976,380976,7176513,58,449003795,9780449003790.0,Sue Grafton,2000.0,"""P"" is for Peril","P is for Peril (Kinsey Millhone, #16)",,3.85,16799,18512,644,106,655,5617,7662,4472,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7570,170618,170618,3013598,87,743460529,9780743460520.0,Mary Higgins Clark,2002.0,Daddy's Little Girl,Daddy's Little Girl,,3.85,14602,15904,671,159,810,4703,5808,4424,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7571,30343,30343,13538232,52,1416532358,9781416532350.0,Sandra Brown,2006.0,Ricochet,Ricochet,eng,3.96,13327,14836,668,129,595,3619,5830,4663,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7574,238127,238127,1269361,50,749934395,9780749934390.0,J.D. Robb,2001.0,Seduction in Death,"Seduction in Death (In Death, #13)",eng,4.3,17565,20374,563,41,243,2812,7645,9633,https://images.gr-assets.com/books/1305123885m/238127.jpg,https://images.gr-assets.com/books/1305123885s/238127.jpg
7575,56616,56616,1298177,53,679723226,9780679723230.0,James M. Cain,1936.0,Double Indemnity,Double Indemnity,eng,4.12,13559,14770,781,111,443,2593,6014,5609,https://images.gr-assets.com/books/1404786837m/56616.jpg,https://images.gr-assets.com/books/1404786837s/56616.jpg
7591,20706269,23341578,27869457,31,316216828,9780316216820.0,Lauren Beukes,2014.0,Broken Monsters,Broken Monsters,eng,3.59,7086,13695,2112,444,1323,4128,5355,2445,https://images.gr-assets.com/books/1394562848m/20706269.jpg,https://images.gr-assets.com/books/1394562848s/20706269.jpg
7601,2983654,2983654,3014061,39,031236847X,9780312368470.0,Chelsea Cain,2008.0,Sweetheart,"Sweetheart (Archie Sheridan & Gretchen Lowell, #2)",en-US,4.05,14342,15495,1242,162,542,3054,6305,5432,https://images.gr-assets.com/books/1311994924m/2983654.jpg,https://images.gr-assets.com/books/1311994924s/2983654.jpg
7605,9925913,9925913,14818841,24,,,John Sandford,2011.0,Shock Wave,"Shock Wave (Virgil Flowers, #5)",eng,4.19,11578,14834,906,61,231,2297,6499,5746,https://images.gr-assets.com/books/1292472145m/9925913.jpg,https://images.gr-assets.com/books/1292472145s/9925913.jpg
7607,215492,215492,2313455,192,2314576,9780002314570.0,Agatha Christie,1933.0,Lord Edgware Dies,"Lord Edgware Dies (Hercule Poirot, #9)",eng,3.88,14117,18696,870,78,650,5427,7864,4677,https://images.gr-assets.com/books/1375949065m/215492.jpg,https://images.gr-assets.com/books/1375949065s/215492.jpg
7609,5600151,5600151,4690388,38,1416585834,9781416585830.0,Spencer Quinn,2008.0,Dog on It,Dog on It (A Chet and Bernie Mystery #1),en-US,3.85,13525,15539,2784,202,809,4023,6540,3965,https://images.gr-assets.com/books/1342376684m/5600151.jpg,https://images.gr-assets.com/books/1342376684s/5600151.jpg
7619,16300,16300,739878,151,2317850,9780002317860.0,Agatha Christie,1976.0,Sleeping Murder,"Sleeping Murder (Miss Marple, #13)",eng,3.91,15612,19388,994,102,769,5288,7800,5429,https://images.gr-assets.com/books/1308808135m/16300.jpg,https://images.gr-assets.com/books/1308808135s/16300.jpg
7625,13148921,13148921,18470260,43,61784796,9780061784800.0,James Rollins,2012.0,Bloodline,"Bloodline (Sigma Force, #8)",eng,4.23,12189,15198,1072,84,275,2174,6121,6544,https://images.gr-assets.com/books/1348523971m/13148921.jpg,https://images.gr-assets.com/books/1348523971s/13148921.jpg
7631,682153,682153,668546,72,515135062,9780515135060.0,Nora Roberts,2002.0,Three Fates,Three Fates,eng,4.03,17082,18071,510,167,745,4166,6232,6761,https://images.gr-assets.com/books/1309201516m/682153.jpg,https://images.gr-assets.com/books/1309201516s/682153.jpg
7633,102857,102857,3093644,48,425215687,9780425215680.0,"J.D. Robb, Susan Ericksen",2006.0,"Born in Death (In Death, #23)","Born in Death (In Death, #23)",en-US,4.33,17912,19972,634,61,271,2688,6938,10014,https://images.gr-assets.com/books/1298297096m/102857.jpg,https://images.gr-assets.com/books/1298297096s/102857.jpg
7635,834378,834378,2887138,169,451199863,9780451199870.0,Agatha Christie,1953.0,A Pocket Full of Rye,"A Pocket Full of Rye (Miss Marple, #7)",eng,3.83,17513,19949,762,88,751,6293,8096,4721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7643,18170134,18170134,25538798,39,316211265,9780316211260.0,"James Patterson, Marshall Karp",2014.0,NYPD Red 2,"NYPD Red 2 (NYPD Red, #2)",eng,4.07,9293,14204,991,103,382,2711,6180,4828,https://images.gr-assets.com/books/1373501096m/18170134.jpg,https://images.gr-assets.com/books/1373501096s/18170134.jpg
7645,2430,2430,2758207,29,515121495,9780515121490.0,Steve Martini,1997.0,The List,The List,eng,3.95,11696,11850,145,157,422,2944,4698,3629,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7649,298663,298663,1724756,62,679733973,9780679733970.0,Jim Thompson,1952.0,The Killer Inside Me,The Killer Inside Me,,3.9,12425,13993,1046,269,834,3139,5584,4167,https://images.gr-assets.com/books/1403187402m/298663.jpg,https://images.gr-assets.com/books/1403187402s/298663.jpg
7650,588747,588747,1294338,177,192835203,9780192835210.0,Mary Elizabeth Braddon,1862.0,Lady Audley's Secret,Lady Audley's Secret,eng,3.73,13329,15362,836,425,1186,4318,5587,3846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7655,114982,114982,1128656,80,394895894,9780394895900.0,Philip Pullman,1985.0,The Ruby in the Smoke,"The Ruby in the Smoke (Sally Lockhart, #1)",en-US,3.75,16214,19279,1129,276,1204,5713,7926,4160,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7659,26114516,26114516,45844277,13,1250065941,9781250065940.0,Mary Kay Andrews,2016.0,,The Weekenders,,3.7,11552,15018,1480,346,1272,4402,5586,3412,https://images.gr-assets.com/books/1459725725m/26114516.jpg,https://images.gr-assets.com/books/1459725725s/26114516.jpg
7664,16696,16696,818664,31,60777109,9780060777100.0,"Michael Chabon, Jay Ryan",2004.0,The Final Solution: A Story of Detection,The Final Solution,en-US,3.31,12466,13740,1454,282,1965,6003,4240,1250,https://images.gr-assets.com/books/1407709227m/16696.jpg,https://images.gr-assets.com/books/1407709227s/16696.jpg
7675,7840156,7840156,10929345,43,345505492,9780345505490.0,Steve Berry,2010.0,The Emperor's Tomb,"The Emperor's Tomb (Cotton Malone, #6)",en-US,3.95,13159,14748,779,123,667,3496,5985,4477,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7676,18079661,18079661,25323488,36,525953086,9780525953080.0,Lisa Gardner,2014.0,Fear Nothing,"Fear Nothing (Detective D.D. Warren, #7)",eng,4.1,5982,14645,1351,139,420,2544,6279,5263,https://images.gr-assets.com/books/1372049470m/18079661.jpg,https://images.gr-assets.com/books/1372049470s/18079661.jpg
7679,10813480,10813480,15727095,9,,,Kristen Ashley,2011.0,For You,"For You (The 'Burg, #1)",eng,4.19,23889,24277,1528,414,793,3414,8756,10900,https://images.gr-assets.com/books/1327337194m/10813480.jpg,https://images.gr-assets.com/books/1327337194s/10813480.jpg
7681,148584,148584,895143,169,425067823,9780425067830.0,Agatha Christie,1972.0,Elephants Can Remember,"Elephants Can Remember (Hercule Poirot, #37)",eng,3.62,15420,18300,884,332,1638,6340,6243,3747,https://images.gr-assets.com/books/1309211932m/148584.jpg,https://images.gr-assets.com/books/1309211932s/148584.jpg
7694,20559676,20559676,25337090,17,,,J.A. Redmerski,2013.0,Killing Sarai,"Killing Sarai (In the Company of Killers, #1)",eng,4.17,11301,22997,2409,409,907,3368,7967,10346,https://images.gr-assets.com/books/1389883928m/20559676.jpg,https://images.gr-assets.com/books/1389883928s/20559676.jpg
7703,29975458,29975458,50373510,26,544920953,9780544920960.0,Amy Gentry,2016.0,Good as Gone,Good as Gone,eng,3.53,12121,18041,1739,424,1765,6454,6710,2688,https://images.gr-assets.com/books/1464329788m/29975458.jpg,https://images.gr-assets.com/books/1464329788s/29975458.jpg
7707,297186,297186,1026877,38,2266120921,9782266120920.0,Robert Crais,1999.0,L.A. Requiem,"L.A. Requiem (Elvis Cole, #8)",fre,4.26,12632,14156,493,72,212,1810,5924,6138,https://images.gr-assets.com/books/1328900044m/297186.jpg,https://images.gr-assets.com/books/1328900044s/297186.jpg
7708,10960383,10960383,15878096,20,446582352,9780446582350.0,Joshilyn Jackson,2010.0,,A Grown-Up Kind of Pretty,eng,3.93,14800,15821,2072,227,692,3406,7150,4346,https://images.gr-assets.com/books/1442347366m/10960383.jpg,https://images.gr-assets.com/books/1442347366s/10960383.jpg
7716,27397,27397,227861,28,679772677,9780679772680.0,Jonathan Harr,1995.0,A Civil Action,A Civil Action,en-US,3.94,11985,12304,701,99,493,2968,5178,3566,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7719,15791403,15791403,21513003,38,1611130433,9781611130430.0,"James Patterson, David Ellis",2013.0,Mistress,Mistress,,3.52,10475,13598,1565,577,1561,4362,4368,2730,https://images.gr-assets.com/books/1375363772m/15791403.jpg,https://images.gr-assets.com/books/1375363772s/15791403.jpg
7721,38030,38030,811180,37,60519134,9780060519130.0,Mary Kay Andrews,2002.0,Savannah Blues,"Savannah Blues (Weezie and Bebe Mysteries, #1)",en-US,3.97,13886,15169,1036,123,572,3594,6157,4723,https://images.gr-assets.com/books/1327883095m/38030.jpg,https://images.gr-assets.com/books/1327883095s/38030.jpg
7722,294043,294043,285324,34,038081093X,9780380810930.0,James Rollins,2000.0,Excavation,Excavation,en-US,4.02,13148,14341,506,128,537,3230,5478,4968,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7724,144789,144789,504379,47,312937660,9780312937670.0,Matthew Reilly,2003.0,Scarecrow,"Scarecrow (Shane Schofield, #3)",eng,4.21,11900,12927,420,147,414,1991,4414,5961,https://images.gr-assets.com/books/1316635676m/144789.jpg,https://images.gr-assets.com/books/1316635676s/144789.jpg
7732,276877,276877,2883746,40,758211821,9780758211830.0,Lisa Jackson,2007.0,Absolute Fear,"Absolute Fear (New Orleans, #4)",en-US,4.15,13190,13864,381,113,388,2553,5121,5689,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7733,43992,43992,5951603,55,743292499,9780743292500.0,Greg Iles,2006.0,True Evil,True Evil,eng,4.05,11234,13779,835,109,429,2729,5884,4628,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7742,3216451,3216451,3887843,47,446533424,9780446533420.0,Nelson DeMille,2008.0,The Gate House,The Gate House,en-US,3.71,12625,13679,1207,445,1112,3767,5004,3351,https://images.gr-assets.com/books/1397190673m/3216451.jpg,https://images.gr-assets.com/books/1397190673s/3216451.jpg
7748,31304,31304,908233,179,451200187,9780451200180.0,Agatha Christie,1971.0,Nemesis,"Nemesis (Miss Marple, #12)",eng,3.84,15406,17889,775,159,1047,5104,6749,4830,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7750,867387,867387,3100762,39,61000019,9780061000010.0,Tony Hillerman,1970.0,The Blessing Way,"The Blessing Way (Leaphorn & Chee, #1)",en-US,4.06,14138,15443,651,117,421,3133,6516,5256,https://images.gr-assets.com/books/1179033344m/867387.jpg,https://images.gr-assets.com/books/1179033344s/867387.jpg
7752,1457790,1457790,1448591,100,9137126385,9789137126390.0,Camilla Läckberg,2005.0,Stenhuggaren,"Stenhuggaren (Patrik Hedström, #3)",swe,3.85,6435,15722,1269,260,759,3862,7092,3749,https://images.gr-assets.com/books/1334876462m/1457790.jpg,https://images.gr-assets.com/books/1334876462s/1457790.jpg
7758,21489683,21489683,40816611,52,345543858,9780345543850.0,Tess Gerritsen,2014.0,Die Again,"Die Again (Rizzoli & Isles, #11)",eng,4.16,10837,15729,1618,94,384,2524,6674,6053,https://images.gr-assets.com/books/1395144977m/21489683.jpg,https://images.gr-assets.com/books/1395144977s/21489683.jpg
7761,323289,323289,30783,64,044619154X,9780446191550.0,Sandra Brown,1995.0,Witness,The Witness,eng,3.98,10558,14481,751,144,579,3200,6017,4541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7787,37303,37303,582951,27,425137562,9780425137570.0,John Sandford,1992.0,Silent Prey,Silent Prey (Lucas Davenport #4),en-US,4.13,14522,16052,380,58,275,2845,7191,5683,https://images.gr-assets.com/books/1309286873m/37303.jpg,https://images.gr-assets.com/books/1309286873s/37303.jpg
7791,12037026,12037026,17003601,22,312380828,9780312380820.0,Lisa Scottoline,2012.0,Come Home,Come Home,,3.56,12971,14130,1690,464,1519,4482,4926,2739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7808,77661,77661,3222080,104,684803860,9780684803870.0,Josephine Tey,1951.0,The Daughter of Time,"The Daughter of Time (Inspector Alan Grant, #5)",en-US,3.95,15626,17898,2224,323,1062,3835,6613,6065,https://images.gr-assets.com/books/1394326949m/77661.jpg,https://images.gr-assets.com/books/1394326949s/77661.jpg
7809,93799,93799,1027588,52,451215737,9780451215730.0,Daniel Silva,2005.0,Prince of Fire,"Prince of Fire (Gabriel Allon, #5)",eng,4.17,11250,13683,523,52,253,2147,6033,5198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7821,13507011,13507011,19058182,38,,,"Sandra Brown, Stephen Lang",2012.0,Low Pressure,Low Pressure,eng,3.86,12076,14894,1353,186,790,3804,6195,3919,https://images.gr-assets.com/books/1396934108m/13507011.jpg,https://images.gr-assets.com/books/1396934108s/13507011.jpg
7822,303098,303098,131682,66,3426619148,9783426619150.0,"Douglas Preston, Lincoln Child",1998.0,Riptide,Riptide,,3.93,11835,13883,544,86,671,3485,5469,4172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7825,3124122,3124122,3155467,54,345485793,9780345485790.0,Steve Berry,2008.0,The Charlemagne Pursuit,"The Charlemagne Pursuit (Cotton Malone, #4)",en-US,3.88,12874,14403,799,160,714,3714,5898,3917,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7830,41704,41704,41240,53,743449673,9780743449670.0,Clive Cussler,1996.0,Shock Wave,"Shock Wave (Dirk Pitt, #13)",en-GB,3.93,12527,13499,267,61,450,3666,5546,3776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
