goodreads_book_id,tag_id,count
23346377,829,27
23346377,5361,27
23346377,8545,26
23346377,20662,25
23346377,10210,24
23346377,809,24
23346377,8527,23
23346377,12600,22
23346377,10093,22
23346377,8533,22
23346377,4959,22
23346377,9638,22
23346377,4968,21
23346377,766,20
23346377,9886,19
23346377,18054,19
23346377,25506,19
23346377,20774,18
23346377,21001,18
23346377,22618,18
23346377,2852,18
23346377,785,18
23346377,30672,16
23346377,11643,16
23346377,20933,16
23346377,18051,16
23346377,5481,16
23346377,9477,16
23346377,28954,16
23346377,12948,15
23346377,10094,15
23346377,32099,15
23346377,24520,15
23346377,18284,14
23346377,25822,14
23346377,11978,14
23346377,28525,14
23346377,20991,14
23346377,24522,14
23346377,24517,14
23346377,8507,13
23346377,27884,13
23346719,30574,4953
23346719,8717,291
23346719,11743,226
23346719,30358,213
23346719,20939,161
23346719,29076,68
23346719,20994,56
23346719,25152,51
23346719,25151,50
23346719,4949,49
23346719,17213,48
23346719,8517,41
23346719,24999,40
23346719,30386,36
23346719,18045,35
23346719,24521,35
23346719,11557,33
23346719,22743,33
23346719,5207,31
23346719,10197,28
23346719,24997,27
23346719,1642,26
23346719,3392,25
23346719,8055,25
23346719,1659,24
23346719,22753,23
23346719,3389,23
23346719,30521,23
23346719,5751,21
23346719,20989,19
23346719,8545,18
23346719,766,16
23346719,31430,16
23346719,10641,15
23346719,3358,15
23346719,9221,14
23346719,29083,14
23346719,3371,13
23346719,9886,13
23346719,32586,13
23346719,19524,13
23346719,24517,13
23346719,12048,12
23346719,9638,12
23346719,20774,11
23346719,25153,11
23346719,8067,11
23346719,11221,11
23346719,1416,11
23346719,24520,11
23346719,30672,10
23346719,10210,10
23346719,3379,10
23346719,25000,10
23346719,20926,10
23346719,831,10
23346719,26697,10
23346719,20849,9
23346719,783,9
23346719,21339,9
23346719,22034,8
23346719,10094,8
23346719,8535,8
23346719,5510,8
23346719,5051,8
23346719,2852,8
23346719,5360,8
23346719,30381,8
23346719,24522,8
23346719,823,8
23346719,25816,8
23346719,12948,7
23346719,18054,7
23346719,9477,7
23346719,32099,7
23346719,30373,7
23346719,25732,7
23346719,9701,7
23346719,21989,6
23346719,5105,6
23346719,17217,6
23346719,8527,6
23346719,8533,6
23346719,3377,6
23346719,25822,6
23346719,22618,6
23346719,4961,6
23346719,14821,6
23346719,19316,6
23346719,9184,6
23346719,829,6
23346719,27041,6
23346719,767,6
23346719,5444,5
23346719,9484,5
23346719,805,5
23346719,24662,5
23346719,22733,5
23346719,1010,5
23346719,20991,5
23346918,30574,8496
23346918,8717,1221
23346918,16095,340
23346918,20939,215
23346918,11743,95
23346918,27199,84
23346918,32716,81
23346918,30358,68
23346918,23106,67
23346918,8517,56
23346918,25151,47
23346918,18045,46
23346918,9221,45
23346918,3371,42
23346918,17213,40
23346918,24997,38
23346918,32732,37
23346918,5207,36
23346918,20989,35
23346918,3389,31
23346918,3392,31
23346918,22743,30
23346918,23114,30
23346918,29076,28
23346918,20926,27
23346918,20994,26
23346918,3379,26
23346918,25152,25
23346918,18051,22
23346918,32717,20
23346918,30521,18
23346918,24999,18
23346918,11557,17
23346918,3377,16
23346918,783,16
23346918,9336,15
23346918,30386,15
23346918,766,15
23346918,5360,15
23346918,831,14
23346918,20662,14
23346918,8527,13
23346918,780,13
23346918,16123,13
23346918,8533,12
23346918,1659,12
23346918,16122,12
23346918,8055,11
23346918,14064,11
23346918,18054,11
23346918,1642,10
23346918,32586,10
23346918,22618,10
23346918,319,10
23346918,5090,9
23346918,25153,9
23346918,21274,9
23346918,781,9
23346918,8545,9
23346918,770,9
23346918,10197,8
23346918,805,8
23346918,32733,8
23346918,22753,7
23346918,23037,7
23346918,10210,7
23346918,3358,7
23346918,21001,7
23346918,11978,7
23346918,8067,6
23346918,23888,6
23346918,10094,6
23346918,25000,6
23346918,20957,6
23346918,1540,6
23346918,5025,6
23346918,29081,6
23346918,5257,6
23346918,767,6
23346918,16121,6
23346918,20774,5
23346918,15169,5
23346918,22034,5
23346918,21989,5
23346918,10093,5
23346918,17217,5
23346918,18284,5
23346918,20933,5
23346918,21003,5
23346918,32080,5
23346918,32088,5
23346918,6750,5
23346918,20656,5
23346918,30373,5
23346918,28952,5
23346918,18282,5
23346918,16116,5
23346918,32681,5
23346918,5340,5
23346918,23118,5
23398806,30574,2016
23398806,30358,259
23398806,8517,200
23398806,8717,128
23398806,11743,99
23398806,5207,75
23398806,21339,73
23398806,27199,69
23398806,11557,67
23398806,22743,61
23398806,12048,61
23398806,17213,52
23398806,29076,50
23398806,20939,49
23398806,20994,49
23398806,30386,44
23398806,25151,38
23398806,24997,37
23398806,22753,33
23398806,10197,32
23398806,18045,27
23398806,25152,24
23398806,25153,24
23398806,8055,23
23398806,1642,23
23398806,14821,23
23398806,8545,23
23398806,30521,22
23398806,32586,22
23398806,20774,21
23398806,2852,21
23398806,3389,20
23398806,20926,20
23398806,18799,20
23398806,9221,19
23398806,25150,19
23398806,24996,19
23398806,20989,19
23398806,10093,18
23398806,23888,18
23398806,1659,18
23398806,4949,18
23398806,24521,17
23398806,3392,16
23398806,10641,16
23398806,25000,16
23398806,20957,16
23398806,831,15
23398806,5751,14
23398806,10210,13
23398806,8533,13
23398806,10094,13
23398806,783,13
23398806,27187,13
23398806,20662,13
23398806,11590,12
23398806,3358,12
23398806,9336,11
23398806,895,11
23398806,8535,10
23398806,19524,10
23398806,31430,10
23398806,20656,10
23398806,3371,9
23398806,17217,9
23398806,805,9
23398806,12035,9
23398806,30381,9
23398806,20234,9
23398806,20849,8
23398806,10644,8
23398806,8549,8
23398806,30373,8
23398806,22352,7
23398806,3379,7
23398806,21001,7
23398806,1078,7
23398806,9477,7
23398806,32099,7
23398806,8922,7
23398806,20125,7
23398806,12046,7
23398806,14064,6
23398806,18054,6
23398806,17442,6
23398806,3377,6
23398806,736,6
23398806,9602,6
23398806,27188,6
23398806,20991,6
23398806,13254,6
23398806,2875,6
23398806,20961,6
23398806,21337,6
23398806,22344,5
23398806,5481,5
23398806,823,5
23398806,809,5
23398806,25370,5
23398806,14224,5
23453099,30574,19949
23453099,8717,960
23453099,11743,403
23453099,20939,121
23453099,30358,88
23453099,14487,80
23453099,25152,68
23453099,4949,65
23453099,11557,54
23453099,17213,54
23453099,18326,54
23453099,22034,41
23453099,8517,41
23453099,19017,41
23453099,5207,39
23453099,18045,39
23453099,25153,35
23453099,22743,31
23453099,20994,31
23453099,8055,29
23453099,24999,29
23453099,1659,29
23453099,2277,27
23453099,1642,27
23453099,10197,26
23453099,30521,24
23453099,25000,23
23453099,805,23
23453099,8067,22
23453099,1416,22
23453099,25151,21
23453099,21339,20
23453099,19023,19
23453099,29076,18
23453099,32586,17
23453099,30386,17
23453099,31656,16
23453099,30672,16
23453099,11643,16
23453099,831,16
23453099,8922,16
23453099,5058,16
23453099,10210,15
23453099,19524,15
23453099,22753,14
23453099,18367,14
23453099,2313,13
23453099,24997,13
23453099,5066,13
23453099,895,13
23453099,3392,12
23453099,14467,12
23453099,25506,12
23453099,855,12
23453099,5063,12
23453099,941,11
23453099,8527,11
23453099,20989,11
23453099,18051,11
23453099,9638,11
23453099,5051,11
23453099,11644,11
23453099,32724,11
23453099,11590,10
23453099,21989,10
23453099,18318,10
23453099,2312,10
23453099,32686,10
23453099,9477,10
23453099,19030,10
23453099,29083,10
23453099,5075,10
23453099,785,10
23453099,2271,9
23453099,18054,9
23453099,25822,9
23453099,893,9
23453099,5481,9
23453099,11834,9
23453099,21672,9
23453099,24521,9
23453099,5362,9
23453099,3389,8
23453099,7852,8
23453099,12948,8
23453099,18292,8
23453099,32099,8
23453099,21406,8
23453099,32688,8
23453099,901,8
23453099,19029,8
23453099,20849,7
23453099,3371,7
23453099,9484,7
23453099,22733,7
23453099,14821,7
23453099,661,7
23453099,450,7
23453099,804,7
23453099,11665,6
23492288,30574,3142
23492288,8717,641
23492288,11743,157
23492288,11557,155
23492288,20939,107
23492288,3389,90
23492288,8055,89
23492288,27199,87
23492288,29076,73
23492288,21339,68
23492288,1642,66
23492288,20994,66
23492288,3392,59
23492288,5207,56
23492288,24999,53
23492288,3371,48
23492288,8517,44
23492288,30358,38
23492288,17213,37
23492288,2852,37
23492288,831,36
23492288,24521,36
23492288,30386,34
23492288,1659,33
23492288,8922,33
23492288,25153,30
23492288,9638,30
23492288,32586,29
23492288,18045,27
23492288,30521,27
23492288,3358,26
23492288,833,26
23492288,22743,25
23492288,14821,24
23492288,10197,22
23492288,26138,21
23492288,823,21
23492288,22753,19
23492288,3379,18
23492288,5361,17
23492288,20989,16
23492288,23037,15
23492288,805,15
23492288,3377,14
23492288,25000,14
23492288,25152,13
23492288,8545,13
23492288,29083,13
23492288,2875,13
23492288,807,13
23492288,25151,12
23492288,18054,12
23492288,10210,12
23492288,30373,12
23492288,18994,12
23492288,24517,12
23492288,11590,11
23492288,8535,11
23492288,855,11
23492288,8507,11
23492288,8067,10
23492288,10093,10
23492288,1416,10
23492288,30381,10
23492288,829,10
23492288,21337,10
23492288,813,10
23492288,5481,9
23492288,9477,9
23492288,12680,9
23492288,11505,8
23492288,22034,8
23492288,9886,8
23492288,10094,8
23492288,9602,8
23492288,20998,8
23492288,6131,8
23492288,5341,8
23492288,24520,8
23492288,11497,7
23492288,4949,7
23492288,29316,7
23492288,19788,7
23492288,27170,7
23492288,24522,7
23492288,18282,7
23492288,9545,7
23492288,6306,7
23492288,25438,6
23492288,20926,6
23492288,21001,6
23492288,15048,6
23492288,5393,6
23492288,24662,6
23492288,20656,6
23492288,21492,6
23492288,18608,6
23492288,895,6
23492288,28520,6
23492288,24598,6
23507745,8717,1021
23507745,11305,628
23507745,19974,326
23507745,20939,299
23507745,14487,198
23507745,33114,174
23507745,11743,159
23507745,6953,149
23507745,30574,143
23507745,6857,100
23507745,11557,91
23507745,32989,91
23507745,27199,84
23507745,14821,77
23507745,5207,69
23507745,22973,68
23507745,6888,66
23507745,14467,64
23507745,1691,59
23507745,17124,58
23507745,3389,55
23507745,16799,52
23507745,18045,51
23507745,3392,45
23507745,17213,44
23507745,21339,44
23507745,22743,43
23507745,6895,43
23507745,25152,43
23507745,3371,41
23507745,16805,41
23507745,18886,37
23507745,19524,36
23507745,30521,35
23507745,19980,33
23507745,32586,32
23507745,3379,32
23507745,4949,30
23507745,29011,29
23507745,19983,29
23507745,10197,27
23507745,2852,27
23507745,6960,26
23507745,12600,25
23507745,30358,25
23507745,24999,25
23507745,17129,23
23507745,831,23
23507745,25153,22
23507745,6914,20
23507745,33165,19
23507745,3377,19
23507745,22753,18
23507745,6909,18
23507745,24997,18
23507745,9638,18
23507745,785,18
23507745,25151,17
23507745,6920,17
23507745,9484,16
23507745,19867,16
23507745,21876,16
23507745,33009,15
23507745,20994,15
23507745,10210,15
23507745,2580,15
23507745,8408,15
23507745,13446,14
23507745,19979,14
23507745,11370,13
23507745,18919,13
23507745,9477,13
23507745,784,13
23507745,26785,12
23507745,33012,12
23507745,6976,12
23507745,20926,12
23507745,12323,12
23507745,26717,12
23507745,29076,11
23507745,6597,11
23507745,3358,11
23507745,21274,11
23507745,29316,11
23507745,25822,11
23507745,28204,11
23507745,15960,11
23507745,28415,11
23507745,16797,11
23507745,15169,10
23507745,11221,10
23507745,6866,10
23507745,20989,10
23507745,783,10
23507745,805,10
23507745,8507,10
23507745,823,10
23507745,30667,9
23507745,895,9
23507745,19978,9
23553419,30574,2494
23553419,8717,732
23553419,30358,316
23553419,20939,246
23553419,11743,196
23553419,14821,183
23553419,29076,83
23553419,25151,81
23553419,20994,75
23553419,11557,69
23553419,17213,61
23553419,18045,60
23553419,5207,59
23553419,30386,54
23553419,1642,50
23553419,24997,50
23553419,24521,50
23553419,22743,49
23553419,25152,49
23553419,24999,43
23553419,4949,42
23553419,30521,41
23553419,10197,41
23553419,8055,40
23553419,26918,40
23553419,31382,32
23553419,1659,31
23553419,32586,30
23553419,3389,29
23553419,3371,29
23553419,8517,28
23553419,20989,28
23553419,3392,26
23553419,12048,26
23553419,24517,24
23553419,21339,23
23553419,13150,23
23553419,20774,21
23553419,22973,21
23553419,25153,20
23553419,9886,20
23553419,2852,20
23553419,10210,19
23553419,22753,17
23553419,29083,17
23553419,11221,16
23553419,28525,16
23553419,30373,16
23553419,20926,15
23553419,9147,15
23553419,785,15
23553419,5751,14
23553419,8067,14
23553419,10093,14
23553419,766,14
23553419,24522,14
23553419,9221,13
23553419,29011,13
23553419,3358,13
23553419,19524,13
23553419,805,13
23553419,30381,13
23553419,18054,12
23553419,783,12
23553419,5393,12
23553419,10094,11
23553419,20991,11
23553419,829,11
23553419,3379,10
23553419,18051,10
23553419,1416,10
23553419,29316,10
23553419,25822,10
23553419,5481,10
23553419,9477,10
23553419,823,10
23553419,11590,9
23553419,10644,9
23553419,8535,9
23553419,28881,9
23553419,5051,9
23553419,8922,9
23553419,22733,9
23553419,8545,9
23553419,8507,9
23553419,13703,9
23553419,784,9
23553419,17217,8
23553419,25000,8
23553419,21274,8
23553419,9638,8
23553419,5360,8
23553419,780,8
23553419,13141,8
23553419,809,8
23553419,22944,7
23553419,831,7
23553419,31430,7
23553419,5361,7
23553419,770,7
23602504,30574,6474
23602504,8717,267
23602504,8517,172
23602504,11743,138
23602504,20939,138
23602504,30358,125
23602504,26680,42
23602504,16431,39
23602504,25151,38
23602504,3371,35
23602504,20994,35
23602504,8527,32
23602504,22743,30
23602504,3392,28
23602504,3389,24
23602504,18045,22
23602504,10197,22
23602504,20926,22
23602504,21672,22
23602504,9221,21
23602504,24997,21
23602504,21855,20
23602504,21887,20
23602504,29076,19
23602504,3379,17
23602504,21850,17
23602504,21334,17
23602504,27199,16
23602504,25152,15
23602504,1642,15
23602504,11557,14
23602504,5207,14
23602504,17213,14
23602504,26679,14
23602504,8545,14
23602504,30386,13
23602504,24999,13
23602504,20957,13
23602504,22753,12
23602504,10210,12
23602504,17442,12
23602504,8533,12
23602504,3377,12
23602504,30521,11
23602504,25000,11
23602504,31133,11
23602504,21888,11
23602504,25153,10
23602504,9336,10
23602504,26683,10
23602504,21851,10
23602504,22034,9
23602504,20849,9
23602504,20989,9
23602504,26691,9
23602504,766,9
23602504,30373,9
23602504,12048,8
23602504,1659,8
23602504,5481,8
23602504,21335,8
23602504,21891,8
23602504,8055,7
23602504,10093,7
23602504,10094,7
23602504,783,7
23602504,22025,7
23602504,22618,7
23602504,805,7
23602504,831,7
23602504,12035,7
23602504,29083,7
23602504,16433,7
23602504,16432,7
23602504,17443,6
23602504,10932,6
23602504,8549,6
23602504,26688,6
23602504,20774,5
23602504,15169,5
23602504,5444,5
23602504,18284,5
23602504,26682,5
23602504,21001,5
23602504,20933,5
23602504,18051,5
23602504,31140,5
23602504,1416,5
23602504,18282,5
23602504,12347,5
23602504,29081,5
23602504,26674,5
23602504,21989,4
23602504,18990,4
23602504,4949,4
23602504,9638,4
23602504,20656,4
23602504,20662,4
23602504,9236,4
23602504,9363,4
23602561,30574,19163
23602561,8717,1102
23602561,11743,265
23602561,8517,139
23602561,30358,81
23602561,11557,77
23602561,20939,44
23602561,3389,43
23602561,14487,32
23602561,22743,29
23602561,3371,26
23602561,3392,24
23602561,17213,23
23602561,8527,23
23602561,18045,20
23602561,20994,20
23602561,19860,20
23602561,30521,19
23602561,25152,18
23602561,1416,18
23602561,9720,18
23602561,10197,16
23602561,30672,16
23602561,9959,16
23602561,27199,14
23602561,22034,14
23602561,3358,14
23602561,30386,13
23602561,8055,12
23602561,29076,12
23602561,14552,12
23602561,32130,12
23602561,25151,10
23602561,3379,10
23602561,24997,10
23602561,1540,10
23602561,9477,10
23602561,8545,10
23602561,21989,9
23602561,21672,9
23602561,5207,8
23602561,3377,8
23602561,24999,8
23602561,9484,8
23602561,23931,8
23602561,766,8
23602561,5090,7
23602561,25153,7
23602561,8067,7
23602561,9886,7
23602561,12948,7
23602561,10210,7
23602561,8533,7
23602561,17639,7
23602561,4356,7
23602561,2335,6
23602561,32586,6
23602561,14467,6
23602561,25000,6
23602561,11834,6
23602561,21374,6
23602561,11505,5
23602561,18367,5
23602561,10093,5
23602561,12048,5
23602561,21003,5
23602561,19524,5
23602561,21689,5
23602561,30551,5
23602561,28740,5
23602561,831,5
23602561,24662,5
23602561,22733,5
23602561,10729,5
23602561,8706,5
23602561,1691,4
23602561,5444,4
23602561,14064,4
23602561,10094,4
23602561,20989,4
23602561,8535,4
23602561,20926,4
23602561,21773,4
23602561,25506,4
23602561,31505,4
23602561,21274,4
23602561,29316,4
23602561,32095,4
23602561,22618,4
23602561,805,4
23602561,8346,4
23602561,23157,4
23602561,30373,4
23602561,11570,4
23602561,18608,4
23602561,13936,4
23602561,18869,4
23602561,9638,3
23602561,12082,3
23602561,895,3
23638955,8717,1142
23638955,30574,486
23638955,11743,257
23638955,20939,237
23638955,30358,128
23638955,29076,114
23638955,17213,89
23638955,1642,80
23638955,20994,80
23638955,3392,74
23638955,3371,74
23638955,24521,68
23638955,3389,65
23638955,25152,62
23638955,5207,61
23638955,18045,61
23638955,4949,61
23638955,25151,59
23638955,30386,45
23638955,22743,44
23638955,20989,43
23638955,8055,41
23638955,1659,40
23638955,11557,35
23638955,3379,34
23638955,24997,34
23638955,10197,32
23638955,783,30
23638955,30521,29
23638955,21339,28
23638955,9886,27
23638955,32586,27
23638955,29083,27
23638955,3358,25
23638955,805,25
23638955,8517,23
23638955,3377,23
23638955,25153,22
23638955,19390,21
23638955,831,20
23638955,10210,19
23638955,30373,17
23638955,8067,16
23638955,9638,16
23638955,24522,16
23638955,823,16
23638955,20926,15
23638955,24517,15
23638955,5361,15
23638955,22333,14
23638955,2852,14
23638955,5360,14
23638955,30381,14
23638955,10094,13
23638955,19524,13
23638955,1416,13
23638955,22618,13
23638955,766,13
23638955,1499,13
23638955,22753,12
23638955,5481,12
23638955,19788,12
23638955,895,12
23638955,785,12
23638955,18284,11
23638955,11226,10
23638955,780,10
23638955,14804,10
23638955,30672,9
23638955,11221,9
23638955,17217,9
23638955,21001,9
23638955,12048,9
23638955,18051,9
23638955,28525,9
23638955,32099,9
23638955,5051,9
23638955,20991,9
23638955,829,9
23638955,24520,9
23638955,9221,8
23638955,18054,8
23638955,25438,8
23638955,21003,8
23638955,8922,8
23638955,22733,8
23638955,809,8
23638955,807,8
23638955,784,8
23638955,20774,7
23638955,22689,7
23638955,14064,7
23638955,10093,7
23638955,25000,7
23638955,8535,7
23638955,9477,7
23638955,22944,7
23638955,21815,7
23638955,29081,7
23638955,4066,7
23664710,30574,10860
23664710,8717,2356
23664710,30358,342
23664710,11743,292
23664710,17838,274
23664710,20939,267
23664710,16005,216
23664710,8517,114
23664710,29076,81
23664710,27199,77
23664710,1540,74
23664710,20994,67
23664710,22743,66
23664710,24968,65
23664710,9221,62
23664710,17213,58
23664710,3371,56
23664710,25151,52
23664710,30386,52
23664710,6804,52
23664710,18045,51
23664710,3389,48
23664710,6784,41
23664710,1691,38
23664710,10197,37
23664710,24999,32
23664710,3379,30
23664710,11557,27
23664710,25152,27
23664710,20926,27
23664710,24997,26
23664710,1542,25
23664710,3392,24
23664710,9336,24
23664710,20989,23
23664710,30521,22
23664710,3358,19
23664710,3377,19
23664710,16008,19
23664710,22753,18
23664710,783,18
23664710,8545,18
23664710,5207,17
23664710,18051,17
23664710,29083,17
23664710,10210,16
23664710,17841,16
23664710,20774,14
23664710,22034,14
23664710,766,14
23664710,1554,14
23664710,1642,13
23664710,10093,13
23664710,8527,13
23664710,831,13
23664710,14064,12
23664710,8533,12
23664710,11503,11
23664710,775,11
23664710,1659,10
23664710,22618,10
23664710,805,10
23664710,20047,10
23664710,30381,10
23664710,823,10
23664710,25153,9
23664710,22333,9
23664710,5360,9
23664710,20656,9
23664710,780,9
23664710,20662,9
23664710,17840,9
23664710,25000,8
23664710,20957,8
23664710,6122,8
23664710,30373,8
23664710,809,8
23664710,23037,7
23664710,18054,7
23664710,32586,7
23664710,8535,7
23664710,9216,7
23664710,5090,6
23664710,21989,6
23664710,12948,6
23664710,8549,6
23664710,4949,6
23664710,25822,6
23664710,11978,6
23664710,5481,6
23664710,20991,6
23664710,3273,6
23664710,18959,6
23664710,15169,5
23664710,5444,5
23664710,9477,5
23664710,855,5
23664710,11833,5
23664710,29081,5
23664710,767,5
23675858,30574,9817
23675858,8717,1419
23675858,26771,166
23675858,26837,149
23675858,11743,85
23675858,30464,81
23675858,17213,46
23675858,30358,46
23675858,20939,36
23675858,3358,33
23675858,26894,30
23675858,22743,29
23675858,11305,28
23675858,3389,27
23675858,17260,22
23675858,11557,20
23675858,3392,18
23675858,3371,18
23675858,24051,17
23675858,26785,14
23675858,10064,13
23675858,5207,12
23675858,25151,12
23675858,10197,12
23675858,9638,12
23675858,27398,12
23675858,1691,11
23675858,26138,10
23675858,25153,10
23675858,4949,10
23675858,1542,9
23675858,10059,9
23675858,33114,8
23675858,30521,8
23675858,20994,8
23675858,29076,8
23675858,1416,8
23675858,1642,7
23675858,32586,7
23675858,766,7
23675858,2768,7
23675858,1322,7
23675858,30386,6
23675858,24997,6
23675858,783,6
23675858,19524,6
23675858,1540,6
23675858,780,6
23675858,2766,6
23675858,11370,5
23675858,22973,5
23675858,18045,5
23675858,26897,5
23675858,26842,5
23675858,3377,5
23675858,9477,5
23675858,28525,5
23675858,781,5
23675858,12709,5
23675858,9221,4
23675858,20774,4
23675858,5090,4
23675858,25152,4
23675858,8055,4
23675858,10093,4
23675858,12048,4
23675858,9484,4
23675858,5180,4
23675858,26816,4
23675858,28300,4
23675858,2852,4
23675858,28532,4
23675858,29083,4
23675858,2875,4
23675858,17246,4
23675858,17216,4
23675858,13995,4
23675858,10210,3
23675858,17217,3
23675858,24996,3
23675858,24999,3
23675858,20989,3
23675858,1078,3
23675858,21274,3
23675858,29316,3
23675858,11978,3
23675858,32099,3
23675858,32088,3
23675858,11376,3
23675858,12869,3
23675858,2223,3
23675858,8020,3
23675858,17253,3
23675858,26806,3
23675858,2089,3
23675858,855,2
23675858,2180,2
23675858,22714,2
23675858,4380,2
23675858,22712,2
23717678,8717,1348
23717678,30574,641
23717678,20939,224
23717678,30358,108
23717678,11743,104
23717678,29076,60
23717678,8517,50
23717678,23106,46
23717678,3392,45
23717678,11557,43
23717678,18045,43
23717678,5207,38
23717678,17213,38
23717678,3371,37
23717678,3389,35
23717678,20994,35
23717678,25152,33
23717678,9221,29
23717678,24999,28
23717678,23114,28
23717678,3379,27
23717678,22743,26
23717678,16095,24
23717678,30386,23
23717678,3377,20
23717678,1642,17
23717678,20989,17
23717678,20926,17
23717678,4949,16
23717678,766,16
23717678,25151,14
23717678,20656,14
23717678,1659,13
23717678,831,13
23717678,3358,11
23717678,24997,11
23717678,8533,11
23717678,25000,11
23717678,14064,10
23717678,18051,10
23717678,28525,10
23717678,29083,10
23717678,20662,10
23717678,823,10
23717678,20774,9
23717678,25153,9
23717678,18054,9
23717678,783,9
23717678,805,9
23717678,14821,9
23717678,15169,8
23717678,10197,8
23717678,10210,8
23717678,9336,8
23717678,8527,8
23717678,11978,8
23717678,8545,8
23717678,30381,8
23717678,5361,8
23717678,9738,7
23717678,20957,7
23717678,22618,7
23717678,9638,7
23717678,781,7
23717678,809,7
23717678,30521,6
23717678,21001,6
23717678,29316,6
23717678,5360,6
23717678,21280,6
23717678,860,6
23717678,9038,6
23717678,785,6
23717678,20849,5
23717678,22689,5
23717678,9886,5
23717678,11503,5
23717678,10093,5
23717678,17217,5
23717678,21274,5
23717678,22333,5
23717678,6122,5
23717678,26697,5
23717678,5335,5
23717678,30373,5
23717678,18282,5
23717678,829,5
23717678,16100,5
23717678,23113,5
23717678,29081,5
23717678,770,5
23717678,807,5
23717678,27535,4
23717678,1416,4
23717678,5180,4
23717678,8344,4
23717678,22674,4
23717678,895,4
23717678,5299,4
23717678,21497,4
23719378,30574,32666
23719378,14487,968
23719378,8717,883
23719378,11743,522
23719378,20939,445
23719378,14467,189
23719378,4949,167
23719378,8517,99
23719378,27199,85
23719378,18045,77
23719378,1642,71
23719378,17213,69
23719378,25152,62
23719378,20926,61
23719378,11557,52
23719378,1659,52
23719378,3389,49
23719378,24999,41
23719378,3371,39
23719378,3392,36
23719378,10197,36
23719378,5207,33
23719378,14552,33
23719378,22743,32
23719378,20994,31
23719378,14519,30
23719378,3358,29
23719378,1416,28
23719378,30521,27
23719378,32686,24
23719378,9477,22
23719378,831,22
23719378,25151,21
23719378,25153,21
23719378,30672,21
23719378,10210,21
23719378,11665,21
23719378,32586,20
23719378,5051,20
23719378,9638,19
23719378,1691,18
23719378,21412,18
23719378,22034,17
23719378,2277,16
23719378,30358,16
23719378,9336,16
23719378,24997,16
23719378,8527,16
23719378,18051,16
23719378,11221,15
23719378,3379,15
23719378,783,15
23719378,15048,15
23719378,25506,15
23719378,11673,15
23719378,12035,15
23719378,18054,14
23719378,3377,14
23719378,19524,14
23719378,4605,14
23719378,4985,14
23719378,4968,14
23719378,20989,13
23719378,805,13
23719378,27847,13
23719378,895,13
23719378,21437,12
23719378,31656,12
23719378,29076,12
23719378,20957,12
23719378,6750,12
23719378,32688,12
23719378,823,12
23719378,22753,11
23719378,21989,11
23719378,12948,11
23719378,923,11
23719378,10093,11
23719378,21689,10
23719378,22618,10
23719378,2852,10
23719378,11780,10
23719378,21339,10
23719378,20971,10
23719378,829,10
23719378,22689,9
23719378,10094,9
23719378,25000,9
23719378,12048,9
23719378,4959,9
23719378,766,9
23719378,30766,9
23719378,14461,9
23719378,785,9
23719378,14064,8
23719378,11643,8
23719378,893,8
23719378,5481,8
23719378,5361,8
23719378,1666,8
23743603,30574,7852
23743603,8717,1940
23743603,17213,160
23743603,14487,147
23743603,11743,95
23743603,17234,90
23743603,20939,70
23743603,22973,55
23743603,14467,36
23743603,10210,31
23743603,22743,30
23743603,11305,27
23743603,13446,27
23743603,10197,26
23743603,13150,25
23743603,17217,23
23743603,14821,23
23743603,22333,20
23743603,5207,18
23743603,24997,18
23743603,1416,18
23743603,25151,17
23743603,781,17
23743603,30358,16
23743603,10094,14
23743603,2223,14
23743603,20926,12
23743603,11557,11
23743603,20994,11
23743603,766,11
23743603,22345,11
23743603,10093,10
23743603,22753,9
23743603,29011,9
23743603,14552,9
23743603,12452,9
23743603,17260,9
23743603,22787,9
23743603,3392,8
23743603,22689,8
23743603,12048,8
23743603,1659,8
23743603,12522,8
23743603,17216,8
23743603,17239,8
23743603,783,7
23743603,19524,7
23743603,9638,7
23743603,22816,7
23743603,780,7
23743603,13145,7
23743603,22696,7
23743603,17259,7
23743603,17235,7
23743603,9477,6
23743603,5360,6
23743603,13146,6
23743603,12543,6
23743603,22707,6
23743603,12948,5
23743603,29076,5
23743603,32586,5
23743603,3358,5
23743603,30766,5
23743603,24662,5
23743603,22733,5
23743603,8344,5
23743603,17241,5
23743603,17248,5
23743603,770,5
23743603,15169,4
23743603,3389,4
23743603,21989,4
23743603,30521,4
23743603,1642,4
23743603,4949,4
23743603,25822,4
23743603,31557,4
23743603,12868,4
23743603,28740,4
23743603,11780,4
23743603,22988,4
23743603,14519,4
23743603,22774,4
23743603,30712,4
23743603,20845,4
23743603,22762,4
23743603,13450,4
23743603,17232,4
23743603,10206,4
23743603,11814,4
23743603,25152,3
23743603,18045,3
23743603,3371,3
23743603,20989,3
23743603,25506,3
23743603,9484,3
23743603,11978,3
23743603,22643,3
23743603,29351,3
23745132,30574,3365
23745132,8717,827
23745132,17213,244
23745132,11743,229
23745132,17234,115
23745132,20939,95
23745132,25151,62
23745132,26138,59
23745132,8055,58
23745132,4949,47
23745132,17260,47
23745132,22743,36
23745132,30358,35
23745132,10197,33
23745132,3358,33
23745132,17217,33
23745132,29076,32
23745132,766,30
23745132,22333,30
23745132,8067,27
23745132,11557,26
23745132,24997,26
23745132,783,26
